bt902	"C :Maltoni;ajim,7,415-446;1985"
bt903m	"C :Maltoni;ajim,7,415-446;1985/1997a"
bt904m	"C :Maltoni;ajim,7,415-446;1985/1997a"
bt905m	"C :Maltoni;ajim,7,415-446;1985/1997a"
bt907	"C :Maltoni;anya,534,412-426;1988"
bt908	"C :Maltoni;anya,534,412-426;1988"
bt910	"C :Maltoni;anya,837,15-52;1997"
bt911	"C :Maltoni;anya,837,15-52;1997"
bt912	"C :Maltoni;anya,837,15-52;1997"
bt913	"C :Maltoni;anya,837,15-52;1997"
bt958	"F :Belpoggi;txih,11,119-149;1995/1997"
tr37r	"X :NTP TR37/Goodman;faat,55,3-16;2000/NTP pers.comm."
